# wavelength intensity
0.9379008 1.12e-35
0.9380008 1.84e-38
0.9381008 2.34e-41
0.9382008 2.31e-44
0.9383008 1.77e-47
0.9384008 1.06e-50
0.9385008 4.87e-54
0.9386008 1.74e-57
0.9387008 4.85e-61
0.9388008 1.05e-64
0.9389008 1.75e-68
0.9390008 2.28e-72
0.9391008 2.30e-76
0.9392008 1.80e-80
0.9393008 1.09e-84
0.9394008 5.15e-89
0.9395008 1.89e-93
0.9396008 5.36e-98
0.9397008 1.18e-102
0.9398008 2.02e-107
0.9399008 2.68e-112
0.9400008 2.76e-117
0.9401008 2.21e-122
0.9402008 1.37e-127
0.9403008 6.60e-133
0.9404008 2.47e-138
0.9405008 7.15e-144
0.9406008 1.61e-149
0.9407008 2.81e-155
0.9408008 3.81e-161
0.9409008 4.01e-167
0.9410008 3.28e-173
0.9411008 2.08e-179
0.9412008 1.02e-185
0.9413008 3.90e-192
0.9414008 1.16e-198
0.9415008 2.66e-205
0.9416008 4.74e-212
0.9417008 6.57e-219
0.9418008 7.06e-226
0.9419008 5.89e-233
0.9420008 3.81e-240
0.9421008 1.91e-247
0.9422008 7.47e-255
0.9423008 2.26e-262
0.9424008 5.31e-270
0.9425008 9.67e-278
0.9426008 1.37e-285
0.9427008 1.50e-293
0.9428008 1.28e-301
0.9429008 8.46e-310
0.9430008 4.34e-318
0.9431008 0.00e+00
0.9432008 0.00e+00
0.9433008 0.00e+00
0.9434008 0.00e+00
0.9435008 0.00e+00
0.9436008 0.00e+00
0.9437008 0.00e+00
0.9438008 0.00e+00
0.9439008 0.00e+00
0.9440008 0.00e+00
0.9441008 0.00e+00
0.9442008 0.00e+00
0.9443008 0.00e+00
0.9444008 0.00e+00
0.9445008 0.00e+00
0.9446008 0.00e+00
0.9447008 0.00e+00
0.9448008 0.00e+00
0.9449008 0.00e+00
0.9450008 0.00e+00
0.9451008 0.00e+00
0.9452008 0.00e+00
0.9453008 0.00e+00
0.9454008 0.00e+00
0.9455008 0.00e+00
0.9456008 0.00e+00
0.9457008 0.00e+00
0.9458008 0.00e+00
0.9459008 0.00e+00
0.9460008 0.00e+00
0.9461008 0.00e+00
0.9462008 0.00e+00
0.9463008 0.00e+00
0.9464008 0.00e+00
0.9465008 0.00e+00
0.9466008 0.00e+00
0.9467008 0.00e+00
0.9468008 0.00e+00
0.9469008 0.00e+00
0.9470008 0.00e+00
0.9471008 0.00e+00
0.9472008 0.00e+00
0.9473008 0.00e+00
0.9474008 0.00e+00
0.9475008 0.00e+00
0.9476008 0.00e+00
0.9477008 0.00e+00
0.9478008 0.00e+00
0.9479008 0.00e+00
0.9480008 0.00e+00
0.9481008 0.00e+00
0.9482008 0.00e+00
0.9483008 0.00e+00
0.9484008 0.00e+00
0.9485008 0.00e+00
0.9486008 0.00e+00
0.9487008 0.00e+00
0.9488008 0.00e+00
0.9489008 0.00e+00
0.9490008 0.00e+00
0.9491008 0.00e+00
0.9492008 0.00e+00
0.9493008 0.00e+00
0.9494008 0.00e+00
0.9495008 0.00e+00
0.9496008 0.00e+00
0.9497008 0.00e+00
0.9498008 0.00e+00
0.9499008 0.00e+00
0.9500008 0.00e+00
0.9501008 0.00e+00
0.9502008 0.00e+00
0.9503008 0.00e+00
0.9504008 0.00e+00
0.9505008 0.00e+00
0.9506008 0.00e+00
0.9507008 0.00e+00
0.9508008 0.00e+00
0.9509008 0.00e+00
0.9510008 0.00e+00
0.9511008 0.00e+00
0.9512008 0.00e+00
0.9513008 0.00e+00
0.9514008 0.00e+00
0.9515008 0.00e+00
0.9516008 0.00e+00
0.9517008 0.00e+00
0.9518008 0.00e+00
0.9519008 0.00e+00
0.9520008 0.00e+00
0.9521008 0.00e+00
0.9522008 0.00e+00
0.9523008 0.00e+00
0.9524008 0.00e+00
0.9525008 0.00e+00
0.9526008 0.00e+00
0.9527008 0.00e+00
0.9528008 0.00e+00
0.9529008 0.00e+00
0.9530008 0.00e+00
0.9531008 0.00e+00
0.9532008 0.00e+00
0.9533008 0.00e+00
0.9534008 0.00e+00
0.9535008 0.00e+00
0.9536008 0.00e+00
0.9537008 0.00e+00
0.9538008 0.00e+00
0.9539008 0.00e+00
0.9540008 0.00e+00
0.9541008 0.00e+00
0.9542008 0.00e+00
0.9543008 0.00e+00
0.9544008 0.00e+00
0.9545008 0.00e+00
0.9546008 0.00e+00
0.9547008 0.00e+00
0.9548008 0.00e+00
0.9549008 0.00e+00
0.9550008 0.00e+00
0.9551008 0.00e+00
0.9552008 0.00e+00
0.9553008 0.00e+00
0.9554008 0.00e+00
0.9555008 0.00e+00
0.9556008 0.00e+00
0.9557008 0.00e+00
0.9558008 0.00e+00
0.9559008 0.00e+00
0.9560008 0.00e+00
0.9561008 0.00e+00
0.9562008 0.00e+00
0.9563008 0.00e+00
0.9564008 0.00e+00
0.9565008 0.00e+00
0.9566008 0.00e+00
0.9567008 0.00e+00
0.9568008 0.00e+00
0.9569008 0.00e+00
0.9570008 0.00e+00
0.9571008 0.00e+00
0.9572008 0.00e+00
0.9573008 0.00e+00
0.9574008 0.00e+00
0.9575008 0.00e+00
0.9576008 0.00e+00
0.9577008 0.00e+00
0.9578008 0.00e+00
0.9579008 7.71e-322
0.9580008 9.42e-314
0.9581008 9.07e-306
0.9582008 6.88e-298
0.9583008 4.11e-290
0.9584008 1.94e-282
0.9585008 7.21e-275
0.9586008 2.11e-267
0.9587008 4.88e-260
0.9588008 8.89e-253
0.9589008 1.28e-245
0.9590008 1.44e-238
0.9591008 1.29e-231
0.9592008 9.07e-225
0.9593008 5.03e-218
0.9594008 2.20e-211
0.9595008 7.58e-205
0.9596008 2.06e-198
0.9597008 4.41e-192
0.9598008 7.45e-186
0.9599008 9.92e-180
0.9600008 1.04e-173
0.9601008 8.62e-168
0.9602008 5.62e-162
0.9603008 2.89e-156
0.9604008 1.17e-150
0.9605008 3.75e-145
0.9606008 9.44e-140
0.9607008 1.88e-134
0.9608008 2.94e-129
0.9609008 3.63e-124
0.9610008 3.53e-119
0.9611008 2.71e-114
0.9612008 1.64e-109
0.9613008 7.82e-105
0.9614008 2.94e-100
0.9615008 8.71e-96
0.9616008 2.04e-91
0.9617008 3.75e-87
0.9618008 5.45e-83
0.9619008 6.24e-79
0.9620008 5.63e-75
0.9621008 4.01e-71
0.9622008 2.25e-67
0.9623008 9.94e-64
0.9624008 3.46e-60
0.9625008 9.52e-57
0.9626008 2.06e-53
0.9627008 3.53e-50
0.9628008 4.75e-47
0.9629008 5.04e-44
0.9630008 4.22e-41
0.9631008 2.78e-38
0.9632008 1.45e-35
0.9633008 5.94e-33
0.9634008 1.92e-30
0.9635008 4.90e-28
0.9636008 9.84e-26
0.9637008 1.56e-23
0.9638008 1.95e-21
0.9639008 1.92e-19
0.9640008 1.49e-17
0.9641008 9.10e-16
0.9642008 4.39e-14
0.9643008 1.67e-12
0.9644008 5.01e-11
0.9645008 1.18e-09
0.9646008 2.20e-08
0.9647008 3.24e-07
0.9648008 3.75e-06
0.9649008 3.43e-05
0.9650008 2.47e-04
0.9651008 1.40e-03
0.9652008 6.26e-03
0.9653008 2.21e-02
0.9654008 6.14e-02
0.9655008 1.34e-01
0.9656008 2.32e-01
0.9657008 3.17e-01
0.9658008 3.40e-01
0.9659008 2.88e-01
0.9660008 1.92e-01
0.9661008 1.01e-01
0.9662008 4.19e-02
0.9663008 1.37e-02
0.9664008 3.54e-03
0.9665008 7.19e-04
0.9666008 1.15e-04
0.9667008 1.46e-05
0.9668008 1.45e-06
0.9669008 1.14e-07
0.9670008 7.04e-09
0.9671008 3.44e-10
0.9672008 1.32e-11
0.9673008 4.01e-13
0.9674008 9.58e-15
0.9675008 1.81e-16
0.9676008 2.68e-18
0.9677008 3.14e-20
0.9678008 2.90e-22
0.9679008 2.11e-24
0.9680008 1.21e-26
0.9681008 5.49e-29
0.9682008 1.96e-31
0.9683008 5.51e-34
0.9684008 1.22e-36
0.9685008 2.13e-39
0.9686008 2.94e-42
0.9687008 3.20e-45
0.9688008 2.74e-48
0.9689008 1.85e-51
0.9690008 9.83e-55
0.9691008 4.13e-58
0.9692008 1.36e-61
0.9693008 3.56e-65
0.9694008 7.32e-69
0.9695008 1.19e-72
0.9696008 1.52e-76
0.9697008 1.53e-80
0.9698008 1.21e-84
0.9699008 7.59e-89
0.9700008 3.75e-93
0.9701008 1.46e-97
0.9702008 4.47e-102
0.9703008 1.08e-106
0.9704008 2.06e-111
0.9705008 3.10e-116
0.9706008 3.67e-121
0.9707008 3.43e-126
0.9708008 2.53e-131
0.9709008 1.47e-136
0.9710008 6.71e-142
0.9711008 2.42e-147
0.9712008 6.89e-153
0.9713008 1.55e-158
0.9714008 2.73e-164
0.9715008 3.81e-170
0.9716008 4.18e-176
0.9717008 3.62e-182
0.9718008 2.48e-188
0.9719008 1.33e-194
0.9720008 5.66e-201
0.9721008 1.98e-204
0.9722008 4.33e-198
0.9723008 7.49e-192
0.9724008 1.03e-185
0.9725008 1.12e-179
0.9726008 9.68e-174
0.9727008 6.64e-168
0.9728008 3.61e-162
0.9729008 1.56e-156
0.9730008 5.32e-151
0.9731008 1.44e-145
0.9732008 3.11e-140
0.9733008 5.30e-135
0.9734008 7.18e-130
0.9735008 7.71e-125
0.9736008 6.57e-120
0.9737008 4.44e-115
0.9738008 2.38e-110
0.9739008 1.01e-105
0.9740008 3.41e-101
0.9741008 9.12e-97
0.9742008 1.93e-92
0.9743008 3.26e-88
0.9744008 4.35e-84
0.9745008 4.60e-80
0.9746008 3.86e-76
0.9747008 2.57e-72
0.9748008 1.36e-68
0.9749008 5.70e-65
0.9750008 1.89e-61
0.9751008 5.00e-58
0.9752008 1.04e-54
0.9753008 1.73e-51
0.9754008 2.28e-48
0.9755008 2.38e-45
0.9756008 1.97e-42
0.9757008 1.29e-39
0.9758008 6.74e-37
0.9759008 2.78e-34
0.9760008 9.13e-32
0.9761008 2.37e-29
0.9762008 4.89e-27
0.9763008 8.00e-25
0.9764008 1.04e-22
0.9765008 1.07e-20
0.9766008 8.71e-19
0.9767008 5.64e-17
0.9768008 2.90e-15
0.9769008 1.18e-13
0.9770008 3.81e-12
0.9771008 9.77e-11
0.9772008 1.99e-09
0.9773008 3.20e-08
0.9774008 4.09e-07
0.9775008 4.15e-06
0.9776008 3.34e-05
0.9777008 2.13e-04
0.9778008 1.08e-03
0.9779008 4.33e-03
0.9780008 1.38e-02
0.9781008 3.49e-02
0.9782008 6.99e-02
0.9783008 1.11e-01
0.9784008 1.40e-01
0.9785008 1.40e-01
0.9786008 1.11e-01
0.9787008 6.99e-02
0.9788008 3.49e-02
0.9789008 1.38e-02
0.9790008 4.33e-03
0.9791008 1.08e-03
0.9792008 2.13e-04
0.9793008 3.34e-05
0.9794008 4.15e-06
0.9795008 4.09e-07
0.9796008 3.20e-08
0.9797008 1.99e-09
0.9798008 9.77e-11
0.9799008 3.81e-12
0.9800008 1.18e-13
0.9801008 2.90e-15
0.9802008 5.64e-17
0.9803008 8.71e-19
0.9804008 1.07e-20
0.9805008 1.04e-22
0.9806008 8.00e-25
0.9807008 4.89e-27
0.9808008 2.37e-29
0.9809008 9.13e-32
0.9810008 2.78e-34
0.9811008 6.74e-37
0.9812008 1.29e-39
0.9813008 1.97e-42
0.9814008 2.38e-45
0.9815008 2.28e-48
0.9816008 1.73e-51
0.9817008 1.04e-54
0.9818008 5.00e-58
0.9819008 1.89e-61
0.9820008 5.70e-65
0.9821008 1.36e-68
0.9822008 2.57e-72
0.9823008 3.86e-76
0.9824008 4.60e-80
0.9825008 4.35e-84
0.9826008 3.26e-88
0.9827008 1.93e-92
0.9828008 9.12e-97
0.9829008 3.41e-101
0.9830008 1.01e-105
0.9831008 2.38e-110
0.9832008 4.44e-115
0.9833008 6.57e-120
0.9834008 7.71e-125
0.9835008 7.18e-130
0.9836008 5.30e-135
0.9837008 3.11e-140
0.9838008 1.44e-145
0.9839008 5.32e-151
0.9840008 1.56e-156
0.9841008 3.61e-162
0.9842008 6.64e-168
0.9843008 9.68e-174
0.9844008 1.12e-179
0.9845008 1.03e-185
0.9846008 7.49e-192
0.9847008 4.33e-198
0.9848008 1.98e-204
0.9849008 7.20e-211
0.9850008 2.08e-217
0.9851008 4.75e-224
0.9852008 8.60e-231
0.9853008 1.24e-237
0.9854008 1.41e-244
0.9855008 1.28e-251
0.9856008 9.17e-259
0.9857008 5.22e-266
0.9858008 2.36e-273
0.9859008 8.45e-281
0.9860008 2.40e-288
0.9861008 5.41e-296
0.9862008 9.67e-304
0.9863008 1.37e-311
0.9864008 1.54e-319
0.9865008 0.00e+00
0.9866008 0.00e+00
0.9867008 0.00e+00
0.9868008 0.00e+00
0.9869008 0.00e+00
0.9870008 0.00e+00
0.9871008 0.00e+00
0.9872008 0.00e+00
0.9873008 0.00e+00
0.9874008 0.00e+00
0.9875008 0.00e+00
0.9876008 0.00e+00
0.9877008 0.00e+00
0.9878008 0.00e+00
0.9879008 0.00e+00
0.9880008 0.00e+00
0.9881008 0.00e+00
0.9882008 0.00e+00
0.9883008 0.00e+00
0.9884008 0.00e+00
0.9885008 0.00e+00
0.9886008 0.00e+00
0.9887008 0.00e+00
0.9888008 0.00e+00
0.9889008 0.00e+00
0.9890008 0.00e+00
0.9891008 0.00e+00
0.9892008 0.00e+00
0.9893008 0.00e+00
0.9894008 0.00e+00
0.9895008 0.00e+00
0.9896008 0.00e+00
0.9897008 0.00e+00
0.9898008 0.00e+00
0.9899008 0.00e+00
0.9900008 0.00e+00
0.9901008 0.00e+00
0.9902008 0.00e+00
0.9903008 0.00e+00
0.9904008 0.00e+00
0.9905008 0.00e+00
0.9906008 0.00e+00
0.9907008 0.00e+00
0.9908008 0.00e+00
0.9909008 0.00e+00
0.9910008 0.00e+00
0.9911008 0.00e+00
0.9912008 0.00e+00
0.9913008 0.00e+00
0.9914008 0.00e+00
0.9915008 0.00e+00
0.9916008 0.00e+00
0.9917008 0.00e+00
0.9918008 0.00e+00
0.9919008 0.00e+00
0.9920008 0.00e+00
0.9921008 0.00e+00
0.9922008 0.00e+00
0.9923008 0.00e+00
0.9924008 0.00e+00
0.9925008 0.00e+00
0.9926008 0.00e+00
0.9927008 0.00e+00
0.9928008 0.00e+00
0.9929008 0.00e+00
0.9930008 0.00e+00
0.9931008 0.00e+00
0.9932008 0.00e+00
0.9933008 0.00e+00
0.9934008 0.00e+00
0.9935008 0.00e+00
0.9936008 0.00e+00
0.9937008 0.00e+00
0.9938008 0.00e+00
0.9939008 0.00e+00
0.9940008 0.00e+00
0.9941008 0.00e+00
0.9942008 0.00e+00
0.9943008 0.00e+00
0.9944008 0.00e+00
0.9945008 0.00e+00
0.9946008 0.00e+00
0.9947008 0.00e+00
0.9948008 0.00e+00
0.9949008 0.00e+00
0.9950008 0.00e+00
0.9951008 0.00e+00
0.9952008 0.00e+00
0.9953008 0.00e+00
0.9954008 0.00e+00
0.9955008 0.00e+00
0.9956008 0.00e+00
0.9957008 0.00e+00
0.9958008 0.00e+00
0.9959008 0.00e+00
0.9960008 0.00e+00
0.9961008 0.00e+00
0.9962008 0.00e+00
0.9963008 0.00e+00
0.9964008 0.00e+00
0.9965008 0.00e+00
0.9966008 0.00e+00
0.9967008 0.00e+00
0.9968008 0.00e+00
0.9969008 0.00e+00
0.9970008 0.00e+00
0.9971008 0.00e+00
0.9972008 0.00e+00
0.9973008 0.00e+00
0.9974008 0.00e+00
0.9975008 0.00e+00
0.9976008 0.00e+00
0.9977008 0.00e+00
0.9978008 0.00e+00
0.9979008 0.00e+00
0.9980008 0.00e+00
0.9981008 0.00e+00
0.9982008 0.00e+00
0.9983008 0.00e+00
0.9984008 0.00e+00
0.9985008 0.00e+00
0.9986008 0.00e+00
0.9987008 0.00e+00
0.9988008 0.00e+00
0.9989008 0.00e+00
0.9990008 0.00e+00
0.9991008 0.00e+00
0.9992008 0.00e+00
0.9993008 0.00e+00
0.9994008 0.00e+00
0.9995008 0.00e+00
0.9996008 0.00e+00
0.9997008 0.00e+00
0.9998008 0.00e+00
0.9999008 0.00e+00
